window_size,stride_value,stride_type,eval_type,combined_mean_iou,binary_f1,multiclass_f1,binary_accuracy,binary_precision,binary_recall,multiclass_accuracy,iou_by_class,individual_mean_iou,total_gt_words,path,window_dir,stride_dir
1.2,1.0,absolute,eval_by_0,12.1,0.37,0.36,0.3683,0.2975,0.0952,,"{'เย็ด': 5.7700000000000005, 'กู': 14.000000000000002, 'มึง': 10.17, 'เหี้ย': 18.45}",17.330000000000002,378,frame_level_evaluation_results\eval_by_0.05\window_1.2s\stride_1.0s,window_1.2s,stride_1.0s
1.2,1.15,absolute,eval_by_0,13.71,0.37,0.37,0.3743,0.3043,0.0926,,"{'เย็ด': 9.91, 'กู': 19.81, 'มึง': 6.61, 'เหี้ย': 18.52}",15.329999999999998,378,frame_level_evaluation_results\eval_by_0.05\window_1.2s\stride_1.15s,window_1.2s,stride_1.15s
1.2,1.1,absolute,eval_by_0,12.73,0.37,0.36,0.3669,0.2727,0.0794,,"{'เย็ด': 6.12, 'กู': 16.76, 'มึง': 10.209999999999999, 'เหี้ย': 17.83}",14.37,378,frame_level_evaluation_results\eval_by_0.05\window_1.2s\stride_1.1s,window_1.2s,stride_1.1s
1.2,1.2,absolute,eval_by_0,9.370000000000001,0.37,0.36,0.3683,0.2975,0.0952,,"{'เย็ด': 0.0, 'กู': 14.069999999999999, 'มึง': 7.9, 'เหี้ย': 15.52}",15.43,378,frame_level_evaluation_results\eval_by_0.05\window_1.2s\stride_1.2s,window_1.2s,stride_1.2s
1.3,0.65,absolute,eval_by_0,9.83,0.36,0.36,0.3624,0.3094,0.1138,,"{'เย็ด': 4.44, 'กู': 13.96, 'มึง': 7.91, 'เหี้ย': 13.020000000000001}",15.950000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_0.65s,window_1.3s,stride_0.65s
1.3,0.75,absolute,eval_by_0,12.370000000000001,0.37,0.37,0.3698,0.3154,0.1085,,"{'เย็ด': 10.76, 'กู': 16.07, 'มึง': 10.15, 'เหี้ย': 12.509999999999998}",15.97,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_0.75s,window_1.3s,stride_0.75s
1.3,0.7,absolute,eval_by_0,10.530000000000001,0.36,0.35,0.3624,0.3197,0.1243,,"{'เย็ด': 8.780000000000001, 'กู': 14.71, 'มึง': 6.419999999999999, 'เหี้ย': 12.21}",15.85,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_0.7s,window_1.3s,stride_0.7s
1.3,0.85,absolute,eval_by_0,9.78,0.36,0.35,0.3565,0.2889,0.1032,,"{'เย็ด': 0.0, 'กู': 15.42, 'มึง': 9.56, 'เหี้ย': 14.16}",16.8,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_0.85s,window_1.3s,stride_0.85s
1.3,0.8,absolute,eval_by_0,10.979999999999999,0.36,0.35,0.3595,0.3022,0.1111,,"{'เย็ด': 6.909999999999999, 'กู': 15.15, 'มึง': 8.6, 'เหี้ย': 13.270000000000001}",15.83,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_0.8s,window_1.3s,stride_0.8s
1.3,0.95,absolute,eval_by_0,12.08,0.36,0.36,0.3639,0.2969,0.1005,,"{'เย็ด': 7.13, 'กู': 16.61, 'มึง': 8.709999999999999, 'เหี้ย': 15.870000000000001}",16.3,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_0.95s,window_1.3s,stride_0.95s
1.3,0.9,absolute,eval_by_0,11.24,0.37,0.36,0.3669,0.3264,0.1243,,"{'เย็ด': 11.19, 'กู': 12.82, 'มึง': 5.55, 'เหี้ย': 15.42}",15.870000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_0.9s,window_1.3s,stride_0.9s
1.3,1.05,absolute,eval_by_0,10.530000000000001,0.36,0.36,0.3624,0.288,0.0952,,"{'เย็ด': 0.0, 'กู': 18.12, 'มึง': 8.66, 'เหี้ย': 15.340000000000002}",16.93,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_1.05s,window_1.3s,stride_1.05s
1.3,1.0,absolute,eval_by_0,12.740000000000002,0.37,0.36,0.3683,0.287,0.0873,,"{'เย็ด': 4.279999999999999, 'กู': 19.950000000000003, 'มึง': 9.15, 'เหี้ย': 17.560000000000002}",15.67,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_1.0s,window_1.3s,stride_1.0s
1.3,1.15,absolute,eval_by_0,15.17,0.38,0.37,0.3757,0.2963,0.0847,,"{'เย็ด': 12.91, 'กู': 22.29, 'มึง': 9.22, 'เหี้ย': 16.259999999999998}",15.559999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_1.15s,window_1.3s,stride_1.15s
1.3,1.1,absolute,eval_by_0,15.07,0.36,0.36,0.3639,0.2451,0.0661,,"{'เย็ด': 5.65, 'กู': 21.17, 'มึง': 16.66, 'เหี้ย': 16.81}",14.96,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_1.1s,window_1.3s,stride_1.1s
1.3,1.25,absolute,eval_by_0,14.799999999999999,0.37,0.37,0.3728,0.2909,0.0847,,"{'เย็ด': 7.13, 'กู': 25.979999999999997, 'มึง': 11.21, 'เหี้ย': 14.85}",16.28,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_1.25s,window_1.3s,stride_1.25s
1.3,1.2,absolute,eval_by_0,9.610000000000001,0.37,0.36,0.3654,0.2893,0.0926,,"{'เย็ด': 0.0, 'กู': 15.920000000000002, 'มึง': 7.580000000000001, 'เหี้ย': 14.93}",15.67,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_1.2s,window_1.3s,stride_1.2s
1.3,1.3,absolute,eval_by_0,13.700000000000001,0.38,0.38,0.3817,0.2872,0.0714,,"{'เย็ด': 5.65, 'กู': 22.6, 'มึง': 9.73, 'เหี้ย': 16.8}",15.939999999999998,378,frame_level_evaluation_results\eval_by_0.05\window_1.3s\stride_1.3s,window_1.3s,stride_1.3s
1.4,0.75,absolute,eval_by_0,14.649999999999999,0.37,0.36,0.3654,0.3053,0.1058,,"{'เย็ด': 20.34, 'กู': 18.56, 'มึง': 8.55, 'เหี้ย': 11.16}",16.220000000000002,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_0.75s,window_1.4s,stride_0.75s
1.4,0.7,absolute,eval_by_0,7.049999999999999,0.37,0.36,0.3683,0.3212,0.1164,,"{'เย็ด': 0.0, 'กู': 13.969999999999999, 'มึง': 3.4099999999999997, 'เหี้ย': 10.83}",15.629999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_0.7s,window_1.4s,stride_0.7s
1.4,0.85,absolute,eval_by_0,10.61,0.36,0.36,0.3624,0.2846,0.0926,,"{'เย็ด': 0.0, 'กู': 16.88, 'มึง': 12.659999999999998, 'เหี้ย': 12.889999999999999}",16.74,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_0.85s,window_1.4s,stride_0.85s
1.4,0.8,absolute,eval_by_0,10.96,0.36,0.35,0.3595,0.2868,0.0979,,"{'เย็ด': 5.33, 'กู': 15.809999999999999, 'มึง': 10.979999999999999, 'เหี้ย': 11.690000000000001}",16.24,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_0.8s,window_1.4s,stride_0.8s
1.4,0.95,absolute,eval_by_0,11.799999999999999,0.37,0.37,0.3728,0.3017,0.0926,,"{'เย็ด': 6.619999999999999, 'กู': 19.61, 'มึง': 6.18, 'เหี้ย': 14.799999999999999}",17.16,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_0.95s,window_1.4s,stride_0.95s
1.4,0.9,absolute,eval_by_0,11.469999999999999,0.37,0.36,0.3654,0.3139,0.1138,,"{'เย็ด': 10.56, 'กู': 16.869999999999997, 'มึง': 5.37, 'เหี้ย': 13.08}",15.78,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_0.9s,window_1.4s,stride_0.9s
1.4,1.05,absolute,eval_by_0,9.82,0.37,0.36,0.3683,0.3008,0.0979,,"{'เย็ด': 0.0, 'กู': 16.939999999999998, 'มึง': 8.41, 'เหี้ย': 13.94}",16.2,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_1.05s,window_1.4s,stride_1.05s
1.4,1.0,absolute,eval_by_0,12.86,0.37,0.36,0.3698,0.2966,0.0926,,"{'เย็ด': 6.619999999999999, 'กู': 23.549999999999997, 'มึง': 7.48, 'เหี้ย': 13.79}",15.459999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_1.0s,window_1.4s,stride_1.0s
1.4,1.15,absolute,eval_by_0,11.360000000000001,0.37,0.37,0.3698,0.2857,0.0847,,"{'เย็ด': 0.0, 'กู': 21.060000000000002, 'มึง': 10.489999999999998, 'เหี้ย': 13.88}",15.659999999999998,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_1.15s,window_1.4s,stride_1.15s
1.4,1.1,absolute,eval_by_0,11.55,0.37,0.36,0.3669,0.2642,0.0741,,"{'เย็ด': 0.0, 'กู': 22.07, 'มึง': 8.91, 'เหี้ย': 15.24}",16.45,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_1.1s,window_1.4s,stride_1.1s
1.4,1.25,absolute,eval_by_0,12.53,0.37,0.37,0.3743,0.3043,0.0926,,"{'เย็ด': 0.0, 'กู': 31.41, 'มึง': 5.3, 'เหี้ย': 13.4}",15.690000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_1.25s,window_1.4s,stride_1.25s
1.4,1.2,absolute,eval_by_0,8.9,0.37,0.36,0.3669,0.2881,0.0899,,"{'เย็ด': 0.0, 'กู': 14.14, 'มึง': 7.290000000000001, 'เหี้ย': 14.149999999999999}",15.950000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_1.2s,window_1.4s,stride_1.2s
1.4,1.35,absolute,eval_by_0,15.509999999999998,0.38,0.37,0.3757,0.2963,0.0847,,"{'เย็ด': 6.619999999999999, 'กู': 31.71, 'มึง': 7.7, 'เหี้ย': 15.989999999999998}",15.370000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_1.35s,window_1.4s,stride_1.35s
1.4,1.3,absolute,eval_by_0,13.76,0.38,0.37,0.3772,0.2871,0.0767,,"{'เย็ด': 0.0, 'กู': 31.41, 'มึง': 8.97, 'เหี้ย': 14.67}",16.869999999999997,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_1.3s,window_1.4s,stride_1.3s
1.4,1.4,absolute,eval_by_0,9.22,0.37,0.36,0.3698,0.3065,0.1005,,"{'เย็ด': 0.0, 'กู': 18.94, 'มึง': 4.06, 'เหี้ย': 13.900000000000002}",14.940000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.4s\stride_1.4s,window_1.4s,stride_1.4s
1.5,0.75,absolute,eval_by_0,9.06,0.36,0.36,0.3609,0.2923,0.1005,,"{'เย็ด': 0.0, 'กู': 19.71, 'มึง': 5.66, 'เหี้ย': 10.870000000000001}",16.220000000000002,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_0.75s,window_1.5s,stride_0.75s
1.5,0.85,absolute,eval_by_0,12.26,0.37,0.36,0.3683,0.287,0.0873,,"{'เย็ด': 0.0, 'กู': 32.6, 'มึง': 5.01, 'เหี้ย': 11.43}",15.28,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_0.85s,window_1.5s,stride_0.85s
1.5,0.8,absolute,eval_by_0,9.28,0.37,0.36,0.3669,0.2951,0.0952,,"{'เย็ด': 0.0, 'กู': 19.82, 'มึง': 6.08, 'เหี้ย': 11.21}",16.13,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_0.8s,window_1.5s,stride_0.8s
1.5,0.95,absolute,eval_by_0,12.139999999999999,0.38,0.37,0.3787,0.3125,0.0926,,"{'เย็ด': 6.18, 'กู': 17.580000000000002, 'มึง': 11.360000000000001, 'เหี้ย': 13.41}",16.08,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_0.95s,window_1.5s,stride_0.95s
1.5,0.9,absolute,eval_by_0,12.3,0.37,0.37,0.3713,0.3025,0.0952,,"{'เย็ด': 9.629999999999999, 'กู': 22.73, 'มึง': 4.51, 'เหี้ย': 12.34}",16.259999999999998,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_0.9s,window_1.5s,stride_0.9s
1.5,1.05,absolute,eval_by_0,10.530000000000001,0.37,0.37,0.3728,0.2946,0.0873,,"{'เย็ด': 0.0, 'กู': 18.88, 'มึง': 10.09, 'เหี้ย': 13.13}",16.03,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_1.05s,window_1.5s,stride_1.05s
1.5,1.0,absolute,eval_by_0,12.02,0.37,0.36,0.3683,0.2906,0.0899,,"{'เย็ด': 6.18, 'กู': 18.45, 'มึง': 9.94, 'เหี้ย': 13.52}",14.979999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_1.0s,window_1.5s,stride_1.0s
1.5,1.15,absolute,eval_by_0,11.74,0.38,0.37,0.3772,0.2871,0.0767,,"{'เย็ด': 0.0, 'กู': 24.11, 'มึง': 8.5, 'เหี้ย': 14.330000000000002}",15.160000000000002,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_1.15s,window_1.5s,stride_1.15s
1.5,1.1,absolute,eval_by_0,11.559999999999999,0.37,0.37,0.3728,0.283,0.0794,,"{'เย็ด': 0.0, 'กู': 20.22, 'มึง': 10.76, 'เหี้ย': 15.260000000000002}",16.11,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_1.1s,window_1.5s,stride_1.1s
1.5,1.25,absolute,eval_by_0,14.05,0.39,0.38,0.3861,0.3168,0.0847,,"{'เย็ด': 0.0, 'กู': 32.35, 'มึง': 10.45, 'เหี้ย': 13.4}",15.6,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_1.25s,window_1.5s,stride_1.25s
1.5,1.2,absolute,eval_by_0,10.5,0.38,0.37,0.3787,0.3056,0.0873,,"{'เย็ด': 0.0, 'กู': 24.66, 'มึง': 4.859999999999999, 'เหี้ย': 12.46}",15.459999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_1.2s,window_1.5s,stride_1.2s
1.5,1.35,absolute,eval_by_0,13.77,0.38,0.38,0.3802,0.297,0.0794,,"{'เย็ด': 0.0, 'กู': 32.64, 'มึง': 7.66, 'เหี้ย': 14.790000000000001}",14.74,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_1.35s,window_1.5s,stride_1.35s
1.5,1.3,absolute,eval_by_0,15.770000000000001,0.38,0.38,0.3817,0.3077,0.0847,,"{'เย็ด': 6.1899999999999995, 'กู': 32.35, 'มึง': 10.72, 'เหี้ย': 13.84}",16.1,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_1.3s,window_1.5s,stride_1.3s
1.5,1.45,absolute,eval_by_0,13.29,0.38,0.38,0.3817,0.2959,0.0767,,"{'เย็ด': 0.0, 'กู': 24.77, 'มึง': 14.530000000000001, 'เหี้ย': 13.86}",15.45,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_1.45s,window_1.5s,stride_1.45s
1.5,1.4,absolute,eval_by_0,12.02,0.38,0.37,0.3787,0.3091,0.0899,,"{'เย็ด': 6.1899999999999995, 'กู': 21.41, 'มึง': 7.13, 'เหี้ย': 13.36}",13.750000000000002,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_1.4s,window_1.5s,stride_1.4s
1.5,1.5,absolute,eval_by_0,15.310000000000002,0.38,0.37,0.3757,0.28,0.0741,,"{'เย็ด': 0.0, 'กู': 32.35, 'มึง': 14.530000000000001, 'เหี้ย': 14.35}",17.29,378,frame_level_evaluation_results\eval_by_0.05\window_1.5s\stride_1.5s,window_1.5s,stride_1.5s
1.6,0.85,absolute,eval_by_0,6.619999999999999,0.37,0.36,0.3683,0.2906,0.0899,,"{'เย็ด': 0.0, 'กู': 10.059999999999999, 'มึง': 5.07, 'เหี้ย': 11.35}",15.870000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_0.85s,window_1.6s,stride_0.85s
1.6,0.8,absolute,eval_by_0,7.07,0.37,0.36,0.3683,0.2941,0.0926,,"{'เย็ด': 4.74, 'กู': 7.380000000000001, 'มึง': 5.96, 'เหี้ย': 10.2}",15.03,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_0.8s,window_1.6s,stride_0.8s
1.6,0.95,absolute,eval_by_0,6.59,0.38,0.38,0.3831,0.3178,0.0899,,"{'เย็ด': 5.79, 'กู': 6.65, 'มึง': 2.46, 'เหี้ย': 11.469999999999999}",14.610000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_0.95s,window_1.6s,stride_0.95s
1.6,0.9,absolute,eval_by_0,9.45,0.38,0.37,0.3787,0.3125,0.0926,,"{'เย็ด': 14.34, 'กู': 5.33, 'มึง': 5.79, 'เหี้ย': 12.35}",15.2,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_0.9s,window_1.6s,stride_0.9s
1.6,1.05,absolute,eval_by_0,6.58,0.37,0.37,0.3743,0.2973,0.0873,,"{'เย็ด': 0.0, 'กู': 5.2299999999999995, 'มึง': 9.35, 'เหี้ย': 11.72}",14.82,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_1.05s,window_1.6s,stride_1.05s
1.6,1.0,absolute,eval_by_0,7.95,0.38,0.37,0.3757,0.2963,0.0847,,"{'เย็ด': 5.79, 'กู': 6.069999999999999, 'มึง': 7.02, 'เหี้ย': 12.91}",14.530000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_1.0s,window_1.6s,stride_1.0s
1.6,1.15,absolute,eval_by_0,9.81,0.37,0.37,0.3728,0.2982,0.0899,,"{'เย็ด': 11.379999999999999, 'กู': 6.260000000000001, 'มึง': 9.180000000000001, 'เหี้ย': 12.44}",13.23,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_1.15s,window_1.6s,stride_1.15s
1.6,1.1,absolute,eval_by_0,6.959999999999999,0.37,0.37,0.3683,0.2525,0.0661,,"{'เย็ด': 5.79, 'กู': 8.27, 'มึง': 0.0, 'เหี้ย': 13.780000000000001}",16.009999999999998,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_1.1s,window_1.6s,stride_1.1s
1.6,1.25,absolute,eval_by_0,8.92,0.38,0.38,0.3817,0.2872,0.0714,,"{'เย็ด': 0.0, 'กู': 9.5, 'มึง': 13.100000000000001, 'เหี้ย': 13.100000000000001}",15.07,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_1.25s,window_1.6s,stride_1.25s
1.6,1.2,absolute,eval_by_0,10.68,0.38,0.37,0.3802,0.3084,0.0873,,"{'เย็ด': 16.97, 'กู': 10.26, 'มึง': 3.02, 'เหี้ย': 12.45}",13.96,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_1.2s,window_1.6s,stride_1.2s
1.6,1.35,absolute,eval_by_0,7.64,0.38,0.37,0.3802,0.2929,0.0767,,"{'เย็ด': 0.0, 'กู': 7.7700000000000005, 'มึง': 8.51, 'เหี้ย': 14.280000000000001}",14.16,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_1.35s,window_1.6s,stride_1.35s
1.6,1.3,absolute,eval_by_0,10.51,0.38,0.38,0.3831,0.2947,0.0741,,"{'เย็ด': 5.81, 'กู': 14.42, 'มึง': 8.4, 'เหี้ย': 13.4}",15.27,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_1.3s,window_1.6s,stride_1.3s
1.6,1.45,absolute,eval_by_0,10.42,0.38,0.38,0.3846,0.31,0.082,,"{'เย็ด': 5.79, 'กู': 8.51, 'มึง': 13.63, 'เหี้ย': 13.750000000000002}",15.479999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_1.45s,window_1.6s,stride_1.45s
1.6,1.4,absolute,eval_by_0,8.89,0.38,0.37,0.3772,0.2828,0.0741,,"{'เย็ด': 5.800000000000001, 'กู': 9.89, 'มึง': 6.32, 'เหี้ย': 13.54}",12.950000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_1.4s,window_1.6s,stride_1.4s
1.6,1.55,absolute,eval_by_0,11.76,0.39,0.38,0.3861,0.2967,0.0714,,"{'เย็ด': 14.34, 'กู': 8.459999999999999, 'มึง': 9.030000000000001, 'เหี้ย': 15.22}",14.469999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_1.55s,window_1.6s,stride_1.55s
1.6,1.5,absolute,eval_by_0,8.32,0.38,0.38,0.3802,0.2697,0.0635,,"{'เย็ด': 0.0, 'กู': 10.96, 'มึง': 8.38, 'เหี้ย': 13.950000000000001}",15.989999999999998,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_1.5s,window_1.6s,stride_1.5s
1.6,1.6,absolute,eval_by_0,8.37,0.4,0.39,0.3979,0.3067,0.0608,,"{'เย็ด': 4.74, 'กู': 8.25, 'มึง': 7.02, 'เหี้ย': 13.489999999999998}",12.8,378,frame_level_evaluation_results\eval_by_0.05\window_1.6s\stride_1.6s,window_1.6s,stride_1.6s
1.7,0.85,absolute,eval_by_0,6.3,0.37,0.36,0.3669,0.2845,0.0873,,"{'เย็ด': 0.0, 'กู': 7.9399999999999995, 'มึง': 6.34, 'เหี้ย': 10.93}",16.13,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_0.85s,window_1.7s,stride_0.85s
1.7,0.95,absolute,eval_by_0,5.87,0.38,0.38,0.3831,0.299,0.0767,,"{'เย็ด': 5.45, 'กู': 7.64, 'มึง': 0.0, 'เหี้ย': 10.39}",16.520000000000003,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_0.95s,window_1.7s,stride_0.95s
1.7,0.9,absolute,eval_by_0,6.370000000000001,0.38,0.37,0.3757,0.2925,0.082,,"{'เย็ด': 0.0, 'กู': 6.11, 'มึง': 7.290000000000001, 'เหี้ย': 12.07}",15.07,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_0.9s,window_1.7s,stride_0.9s
1.7,1.05,absolute,eval_by_0,6.64,0.37,0.36,0.3683,0.287,0.0873,,"{'เย็ด': 0.0, 'กู': 6.01, 'มึง': 7.62, 'เหี้ย': 12.950000000000001}",14.29,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.05s,window_1.7s,stride_1.05s
1.7,1.0,absolute,eval_by_0,5.510000000000001,0.38,0.37,0.3787,0.3091,0.0899,,"{'เย็ด': 0.0, 'กู': 6.069999999999999, 'มึง': 3.83, 'เหี้ย': 12.13}",13.11,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.0s,window_1.7s,stride_1.0s
1.7,1.15,absolute,eval_by_0,9.5,0.37,0.37,0.3728,0.2946,0.0873,,"{'เย็ด': 10.71, 'กู': 7.89, 'มึง': 7.720000000000001, 'เหี้ย': 11.67}",13.11,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.15s,window_1.7s,stride_1.15s
1.7,1.1,absolute,eval_by_0,9.24,0.38,0.38,0.3787,0.29,0.0767,,"{'เย็ด': 5.45, 'กู': 7.920000000000001, 'มึง': 9.85, 'เหี้ย': 13.73}",15.129999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.1s,window_1.7s,stride_1.1s
1.7,1.25,absolute,eval_by_0,8.49,0.38,0.38,0.3831,0.3069,0.082,,"{'เย็ด': 0.0, 'กู': 11.68, 'มึง': 9.56, 'เหี้ย': 12.709999999999999}",14.280000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.25s,window_1.7s,stride_1.25s
1.7,1.2,absolute,eval_by_0,10.77,0.38,0.37,0.3772,0.2871,0.0767,,"{'เย็ด': 15.97, 'กู': 8.09, 'มึง': 6.08, 'เหี้ย': 12.950000000000001}",13.91,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.2s,window_1.7s,stride_1.2s
1.7,1.35,absolute,eval_by_0,6.8500000000000005,0.38,0.37,0.3787,0.2941,0.0794,,"{'เย็ด': 0.0, 'กู': 7.9, 'มึง': 7.180000000000001, 'เหี้ย': 12.33}",14.13,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.35s,window_1.7s,stride_1.35s
1.7,1.3,absolute,eval_by_0,8.61,0.38,0.38,0.3817,0.2778,0.0661,,"{'เย็ด': 0.0, 'กู': 13.569999999999999, 'มึง': 7.95, 'เหี้ย': 12.920000000000002}",15.299999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.3s,window_1.7s,stride_1.3s
1.7,1.45,absolute,eval_by_0,10.290000000000001,0.39,0.38,0.3861,0.2921,0.0688,,"{'เย็ด': 5.45, 'กู': 8.309999999999999, 'มึง': 12.709999999999999, 'เหี้ย': 14.69}",16.259999999999998,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.45s,window_1.7s,stride_1.45s
1.7,1.4,absolute,eval_by_0,11.020000000000001,0.38,0.38,0.3802,0.2887,0.0741,,"{'เย็ด': 5.45, 'กู': 12.29, 'มึง': 12.82, 'เหี้ย': 13.51}",14.430000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.4s,window_1.7s,stride_1.4s
1.7,1.55,absolute,eval_by_0,7.53,0.4,0.39,0.3964,0.2973,0.0582,,"{'เย็ด': 7.5200000000000005, 'กู': 8.39, 'มึง': 0.0, 'เหี้ย': 14.21}",13.239999999999998,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.55s,window_1.7s,stride_1.55s
1.7,1.5,absolute,eval_by_0,7.33,0.38,0.38,0.3831,0.2947,0.0741,,"{'เย็ด': 0.0, 'กู': 10.31, 'มึง': 5.55, 'เหี้ย': 13.44}",13.950000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.5s,window_1.7s,stride_1.5s
1.7,1.65,absolute,eval_by_0,8.21,0.4,0.39,0.3964,0.2973,0.0582,,"{'เย็ด': 5.45, 'กู': 11.03, 'มึง': 4.45, 'เหี้ย': 11.93}",14.899999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.65s,window_1.7s,stride_1.65s
1.7,1.6,absolute,eval_by_0,8.75,0.4,0.39,0.3964,0.3214,0.0714,,"{'เย็ด': 6.0, 'กู': 9.879999999999999, 'มึง': 6.36, 'เหี้ย': 12.76}",12.45,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.6s,window_1.7s,stride_1.6s
1.7,1.7,absolute,eval_by_0,8.32,0.38,0.38,0.3817,0.2674,0.0608,,"{'เย็ด': 0.0, 'กู': 9.46, 'มึง': 10.25, 'เหี้ย': 13.55}",15.690000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.7s\stride_1.7s,window_1.7s,stride_1.7s
1.8,0.95,absolute,eval_by_0,9.120000000000001,0.38,0.37,0.3757,0.28,0.0741,,"{'เย็ด': 5.1499999999999995, 'กู': 7.920000000000001, 'มึง': 12.21, 'เหี้ย': 11.21}",15.110000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_0.95s,window_1.8s,stride_0.95s
1.8,0.9,absolute,eval_by_0,7.7,0.38,0.37,0.3802,0.3048,0.0847,,"{'เย็ด': 7.1, 'กู': 6.09, 'มึง': 7.02, 'เหี้ย': 10.59}",15.2,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_0.9s,window_1.8s,stride_0.9s
